eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
99.1,1.690000057220459,90.24,0.1899999976158142,988.0,0.018816962838172913,0.2265218049287796,2.0955498218536377,-0.030140263959765434,0.0865555927157402,0.6131505966186523,80.0,20480.0,1332.514891400002,1310720.0,90.7,0.5
102.92,2.200000047683716,90.86,0.6000000238418579,980.0,0.020423511043190956,0.2422892302274704,2.0653858184814453,-0.030336283147335052,0.09957671165466309,0.6705136895179749,81.0,20736.0,1349.2717366120014,1327104.0,88.54,0.44999998807907104
99.33,1.9800000190734863,98.5,0.7599999904632568,990.0,0.02186853624880314,0.2514444887638092,2.077763319015503,-0.03172622248530388,0.07841087132692337,0.6531678438186646,82.0,20992.0,1365.8494062690006,1343488.0,97.54,0.6600000262260437
99.32,1.9800000190734863,85.57,0.3400000035762787,996.0,0.020786423236131668,0.23681640625,2.0684263706207275,-0.02859579212963581,0.09466562420129776,0.656246691942215,83.0,21248.0,1382.3324891039993,1359872.0,98.43,0.7200000286102295
94.25,1.8300000429153442,91.77,-0.019999999552965164,998.0,0.018590932711958885,0.2257283478975296,2.0617737770080566,-0.02847311459481716,0.09433459490537643,0.5902310311794281,84.0,21504.0,1398.7833112209992,1376256.0,93.1,0.4099999964237213
103.15,2.0,88.5,0.46000000834465027,976.0,0.021450353786349297,0.2401936799287796,2.0357930660247803,-0.031148245558142662,0.08298951387405396,0.6299106478691101,85.0,21760.0,1415.5976245220008,1392640.0,86.2,0.6100000143051147
101.81,1.9700000286102295,99.34,-0.3100000023841858,988.0,0.0203628558665514,0.2378743439912796,1.9997797012329102,-0.03232405707240105,0.09957761317491531,0.6451663970947266,86.0,22016.0,1432.2165403180006,1409024.0,88.09,0.3100000023841858
96.86,2.180000066757202,86.29,0.05999999865889549,986.0,0.023686470463871956,0.26171875,1.994785189628601,-0.029769321903586388,0.0842505693435669,0.65083047747612,87.0,22272.0,1448.8622975220023,1425408.0,93.55,0.5799999833106995
98.59,2.619999885559082,92.75,0.07000000029802322,999.0,0.021357061341404915,0.2455851286649704,1.956875205039978,-0.031156616285443306,0.07797010987997055,0.7330640554428101,88.0,22528.0,1465.2907261239998,1441792.0,100.84,0.3499999940395355
105.23,2.200000047683716,96.08,0.15000000596046448,981.0,0.02372940443456173,0.2622884213924408,1.9886811971664429,-0.029463747516274452,0.09469679743051529,0.6402300894260406,89.0,22784.0,1482.0266053270025,1458176.0,99.62,0.27000001072883606
107.44,2.3299999237060547,94.1,0.4300000071525574,990.0,0.023582778871059418,0.2622273862361908,1.9623440504074097,-0.030870309099555016,0.08566262573003769,0.6944397389888763,90.0,23040.0,1498.606485913002,1474560.0,92.16,0.7300000190734863
107.86,2.509999990463257,99.32,0.8399999737739563,983.0,0.022656390443444252,0.25189208984375,1.922735333442688,-0.030545780435204506,0.09749744087457657,0.6567315757274628,91.0,23296.0,1515.308804668999,1490944.0,103.74,0.47999998927116394
109.28,2.130000114440918,99.28,1.149999976158142,995.0,0.02215609699487686,0.2432861328125,1.8930268287658691,-0.030230289325118065,0.0980428084731102,0.6821333765983582,92.0,23552.0,1531.814462025999,1507328.0,100.7,1.3200000524520874
110.07,2.6500000953674316,99.21,1.1200000047683716,984.0,0.02413523942232132,0.2597859799861908,1.9128004312515259,-0.03178606554865837,0.09075137227773666,0.6853049695491791,93.0,23808.0,1548.50149848,1523712.0,91.77,1.149999976158142
105.97,2.440000057220459,99.88,0.5099999904632568,995.0,0.024624327197670937,0.26531982421875,1.8928831815719604,-0.029969988390803337,0.1094190776348114,0.6403723061084747,94.0,24064.0,1564.9924954160015,1540096.0,92.73,0.9700000286102295
112.86,2.5799999237060547,94.26,0.4699999988079071,981.0,0.02505212463438511,0.2656046450138092,1.8599309921264648,-0.0311762485653162,0.09004276990890503,0.7040098607540131,95.0,24320.0,1581.7275445630003,1556480.0,91.17,0.5400000214576721
104.25,2.390000104904175,98.31,0.4000000059604645,985.0,0.025317320600152016,0.2589314877986908,1.8474551439285278,-0.03217281773686409,0.09346460551023483,0.7227201759815216,96.0,24576.0,1598.3868300440008,1572864.0,86.56,0.4699999988079071
101.07,2.3399999141693115,91.0,0.5199999809265137,984.0,0.028946563601493835,0.2829996645450592,1.8357572555541992,-0.030922643840312958,0.08172009885311127,0.7378561496734619,97.0,24832.0,1615.067076878,1589248.0,91.72,0.6899999976158142
104.29,2.9200000762939453,104.42,0.75,990.0,0.02554222382605076,0.2619222104549408,1.8304916620254517,-0.030098430812358856,0.09077958017587662,0.7368533909320831,98.0,25088.0,1631.6481002870023,1605632.0,99.46,0.5299999713897705
99.22,2.2699999809265137,91.88,0.6600000262260437,990.0,0.026139719411730766,0.26861572265625,1.834398865699768,-0.03041897527873516,0.08123037964105606,0.7410447299480438,99.0,25344.0,1648.225014912001,1622016.0,106.61,1.3200000524520874
